t (s),RPM,Torque,Power (W),N_Re,N_Po
4.76837158203125e-07,0.0,0.0,0.0,0.0,0.0
0.17482972145080566,0.0,0.0,0.0,0.0,0.0
0.32201385498046875,0.0,0.0,0.0,0.0,0.0
0.4694230556488037,0.0,0.0,0.0,0.0,0.0
0.6166782379150391,0.0,0.0,0.0,0.0,0.0
0.7638511657714844,0.0,0.0,0.0,0.0,0.0
0.9110612869262695,0.0,0.0,0.0,0.0,0.0
1.0583789348602295,0.0,0.0,0.0,0.0,0.0
1.2061293125152588,0.0,0.0,0.0,0.0,0.0
1.3536624908447266,0.0,0.0,0.0,0.0,0.0
1.5647501945495605,0.0,0.0,0.0,0.0,0.0
1.7119414806365967,0.0,0.0,0.0,0.0,0.0
1.859025478363037,0.0,0.0,0.0,0.0,0.0
2.006096601486206,0.0,0.0,0.0,0.0,0.0
2.1536591053009033,0.0,0.0,0.0,0.0,0.0
2.3008618354797363,0.0,0.0,0.0,0.0,0.0
2.44787335395813,0.0,0.0,0.0,0.0,0.0
2.5948853492736816,0.0,0.0,0.0,0.0,0.0
2.741842269897461,0.0,0.0,0.0,0.0,0.0
2.8887805938720703,0.0,0.0,0.0,0.0,0.0
3.1015541553497314,0.0,0.0,0.0,0.0,0.0
3.2640762329101562,0.0,0.0,0.0,0.0,0.0
3.4259884357452393,0.0,0.0,0.0,0.0,0.0
3.5884387493133545,0.0,0.0,0.0,0.0,0.0
3.749220132827759,0.0,0.0,0.0,0.0,0.0
3.908921241760254,0.0,0.0,0.0,0.0,0.0
4.072077035903931,0.0,0.0,0.0,0.0,0.0
4.22936749458313,0.0,0.0,0.0,0.0,0.0
4.391836643218994,0.0,0.0,0.0,0.0,0.0
4.552143812179565,0.0,0.0,0.0,0.0,0.0
4.815683126449585,0.0,0.0,0.0,0.0,0.0
4.96299934387207,0.0,0.0,0.0,0.0,0.0
5.110311269760132,0.0,0.0,0.0,0.0,0.0
5.257445335388184,0.0,0.0,0.0,0.0,0.0
5.404595136642456,0.0,0.0,0.0,0.0,0.0
5.551754951477051,0.0,0.0,0.0,0.0,0.0
5.6987082958221436,0.0,0.0,0.0,0.0,0.0
5.8459413051605225,0.0,0.0,0.0,0.0,0.0
5.992797374725342,0.0,0.0,0.0,0.0,0.0
6.140307426452637,0.0,0.0,0.0,0.0,0.0
6.352066516876221,0.0,0.0,0.0,0.0,0.0
6.499146223068237,0.0,0.0,0.0,0.0,0.0
6.6460747718811035,0.0,0.0,0.0,0.0,0.0
6.7930920124053955,0.0,0.0,0.0,0.0,0.0
6.940227031707764,0.0,0.0,0.0,0.0,0.0
7.087510108947754,0.0,0.0,0.0,0.0,0.0
7.2352073192596436,0.0,0.0,0.0,0.0,0.0
7.3823254108428955,0.0,0.0,0.0,0.0,0.0
7.529487609863281,0.0,0.0,0.0,0.0,0.0
7.676550626754761,0.0,0.0,0.0,0.0,0.0
7.8882317543029785,0.0,0.0,0.0,0.0,0.0
8.035683870315552,0.0,0.0,0.0,0.0,0.0
8.18300199508667,0.0,0.0,0.0,0.0,0.0
8.330102682113647,0.0,0.0,0.0,0.0,0.0
8.477001428604126,0.0,0.0,0.0,0.0,0.0
8.624082088470459,0.0,0.0,0.0,0.0,0.0
8.771126985549927,0.0,0.0,0.0,0.0,0.0
8.918240785598755,0.0,0.0,0.0,0.0,0.0
9.065605640411377,0.0,0.0,0.0,0.0,0.0
9.213354349136353,0.0,0.0,0.0,0.0,0.0
9.423935651779175,0.0,0.0,0.0,0.0,0.0
9.57131290435791,0.0,0.0,0.0,0.0,0.0
9.718511581420898,0.0,0.0,0.0,0.0,0.0
9.880893468856812,0.0,0.0,0.0,0.0,0.0
10.039880275726318,0.0,0.0,0.0,0.0,0.0
10.20291543006897,0.0,0.0,0.0,0.0,0.0
10.364203214645386,0.0,0.0,0.0,0.0,0.0
10.523701190948486,0.0,0.0,0.0,0.0,0.0
10.686230182647705,0.0,0.0,0.0,0.0,0.0
10.846055269241333,0.0,0.0,0.0,0.0,0.0
11.110299587249756,0.0,0.0,0.0,0.0,0.0
11.271721839904785,0.0,0.0,0.0,0.0,0.0
11.43153166770935,0.0,0.0,0.0,0.0,0.0
11.59416937828064,0.0,0.0,0.0,0.0,0.0
11.754065752029419,0.0,0.0,0.0,0.0,0.0
11.916647911071777,0.0,0.0,0.0,0.0,0.0
12.07899785041809,0.0,0.0,0.0,0.0,0.0
12.239004611968994,0.0,0.0,0.0,0.0,0.0
12.40186357498169,0.0,0.0,0.0,0.0,0.0
12.563302993774414,0.0,0.0,0.0,0.0,0.0
12.830177068710327,0.0,0.0,0.0,0.0,0.0
12.989738702774048,0.0,0.0,0.0,0.0,0.0
13.151292085647583,0.0,0.0,0.0,0.0,0.0
13.314120769500732,0.0,0.0,0.0,0.0,0.0
13.475377321243286,0.0,0.0,0.0,0.0,0.0
13.634989261627197,0.0,0.0,0.0,0.0,0.0
13.797695636749268,0.0,0.0,0.0,0.0,0.0
13.957441806793213,0.0,0.0,0.0,0.0,0.0
14.120498895645142,0.0,0.0,0.0,0.0,0.0
14.28204894065857,0.0,0.0,0.0,0.0,0.0
14.544941425323486,0.0,0.0,0.0,0.0,0.0
14.701905965805054,0.0,0.0,0.0,0.0,0.0
14.896738052368164,0.0,0.0,0.0,0.0,0.0
15.055785655975342,0.0,0.0,0.0,0.0,0.0
15.222102880477905,0.0,0.0,0.0,0.0,0.0
15.386881113052368,0.0,0.0,0.0,0.0,0.0
15.548942804336548,0.0,0.0,0.0,0.0,0.0
15.713842630386353,0.0,0.0,0.0,0.0,0.0
15.877598285675049,0.0,0.0,0.0,0.0,0.0
16.037389755249023,0.0,0.0,0.0,0.0,0.0
16.29404878616333,0.0,0.0,0.0,0.0,0.0
16.453012943267822,0.0,0.0,0.0,0.0,0.0
16.618077754974365,0.0,0.0,0.0,0.0,0.0
16.781460762023926,0.0,0.0,0.0,0.0,0.0
16.94393563270569,0.0,0.0,0.0,0.0,0.0
17.106460332870483,0.0,0.0,0.0,0.0,0.0
17.270731925964355,0.0,0.0,0.0,0.0,0.0
17.436368703842163,0.0,0.0,0.0,0.0,0.0
17.601356983184814,0.0,0.0,0.0,0.0,0.0
17.763479232788086,0.0,0.0,0.0,0.0,0.0
18.030115604400635,0.0,0.0,0.0,0.0,0.0
18.193137168884277,0.0,0.0,0.0,0.0,0.0
18.3551344871521,0.0,0.0,0.0,0.0,0.0
18.52010726928711,0.0,0.0,0.0,0.0,0.0
18.682656288146973,0.0,0.0,0.0,0.0,0.0
18.847633123397827,0.0,0.0,0.0,0.0,0.0
19.012603759765625,0.0,0.0,0.0,0.0,0.0
19.174904584884644,0.0,0.0,0.0,0.0,0.0
19.340959787368774,0.0,0.0,0.0,0.0,0.0
19.504802703857422,0.0,0.0,0.0,0.0,0.0
19.76902151107788,0.0,0.0,0.0,0.0,0.0
19.92874836921692,0.0,0.0,0.0,0.0,0.0
20.093213319778442,0.0,0.0,0.0,0.0,0.0
20.25664496421814,0.0,0.0,0.0,0.0,0.0
20.42231297492981,0.0,0.0,0.0,0.0,0.0
20.586063861846924,0.0,0.0,0.0,0.0,0.0
20.751368284225464,0.0,0.0,0.0,0.0,0.0
20.916472911834717,0.0,0.0,0.0,0.0,0.0
21.077110767364502,0.0,0.0,0.0,0.0,0.0
21.243520498275757,0.0,0.0,0.0,0.0,0.0
21.48980164527893,0.0,0.0,0.0,0.0,0.0
21.63914132118225,0.0,0.0,0.0,0.0,0.0
21.788374185562134,0.0,0.0,0.0,0.0,0.0
21.937670707702637,0.0,0.0,0.0,0.0,0.0
22.087066173553467,0.0,0.0,0.0,0.0,0.0
22.23695707321167,0.0,0.0,0.0,0.0,0.0
22.38628625869751,0.0,0.0,0.0,0.0,0.0
22.53549551963806,0.0,0.0,0.0,0.0,0.0
22.684698343276978,0.0,0.0,0.0,0.0,0.0
22.83391785621643,0.0,0.0,0.0,0.0,0.0
23.046996593475342,0.0,0.0,0.0,0.0,0.0
23.196399927139282,0.0,0.0,0.0,0.0,0.0
23.345820903778076,0.0,0.0,0.0,0.0,0.0
23.494741439819336,0.0,0.0,0.0,0.0,0.0
23.64393401145935,0.0,0.0,0.0,0.0,0.0
23.793126583099365,0.0,0.0,0.0,0.0,0.0
23.942601680755615,0.0,0.0,0.0,0.0,0.0
24.091838598251343,0.0,0.0,0.0,0.0,0.0
24.24125051498413,0.0,0.0,0.0,0.0,0.0
24.39037823677063,0.0,0.0,0.0,0.0,0.0
24.603372812271118,0.0,0.0,0.0,0.0,0.0
24.752681970596313,0.0,0.0,0.0,0.0,0.0
24.910933017730713,35.680647,0.0,0.0,2658.850358187525,0.0
25.076386213302612,60.895721,0.0,0.0,4537.82717541354,0.0
25.218177556991577,69.60457,0.0,0.0,5186.793162018297,0.0
25.377790927886963,72.896123,0.0,0.0,5432.073099712343,0.0
25.52497911453247,77.226824,0.0,0.0,5754.788265304856,0.0
25.677773237228394,81.013673,0.0,0.0,6036.976669008749,0.0
25.831159830093384,83.138892,0.0,0.0,6195.34373279481,0.0
25.98980188369751,83.513381,0.0,0.0,6223.249903100167,0.0
26.21066951751709,83.845928,0.0,0.0,6248.030639561145,0.0
26.364243507385254,83.389844,0.0,0.0,6214.0441732629415,0.0
26.542950868606567,82.989424,0.0,0.0,6184.205676768596,0.0
26.714439868927002,82.251587,0.0,0.0,6129.223541166235,0.0
26.88786745071411,83.068128,0.0,0.0,6190.070541231138,0.0
27.062970399856567,83.97959,0.0,0.0,6257.990864121424,0.0
27.238916158676147,85.0361,0.0,0.0,6336.719873489688,0.0
27.412853956222534,84.632569,0.0,0.0,6306.649551505623,0.0
27.58774995803833,85.025587,0.0,0.0,6335.936465783667,0.0
27.761573791503906,85.211506,0.0,0.0,6349.790777330872,0.0
28.026358366012573,83.745301,0.0,0.0,6240.532117042948,0.0
28.193350315093994,82.547495,0.0,0.0,6151.274012722722,0.0
28.370261669158936,83.921622,0.0,0.0,6253.6712048516965,0.0
28.545325994491577,83.899546,0.0,0.0,6252.026145542449,0.0
28.719860076904297,83.243239,0.0,0.0,6203.119462263109,0.0
28.893781423568726,82.46689,0.0,0.0,6145.267489547241,0.0
29.065434455871582,81.106542,0.0,0.0,6043.8970809035945,0.0
29.23832106590271,82.605619,0.0,0.0,6155.605296800034,0.0
29.413246154785156,82.242199,0.0,0.0,6128.52396620722,0.0
29.581647872924805,83.136103,0.0,0.0,6195.1359021002345,0.0
29.845516204833984,84.200499,0.0,0.0,6274.45256039551,0.0
29.999135732650757,86.706958,0.0,0.0,6461.228865486961,0.0
30.15240240097046,87.166274,0.0,0.0,6495.456173952562,0.0
30.30540919303894,86.84665,0.0,0.0,6471.638433571193,0.0
30.459108591079712,87.345962,0.0,0.0,6508.84616385835,0.0
30.612304210662842,87.344915,0.0,0.0,6508.768143515136,0.0
30.76511812210083,88.143837,0.0,0.0,6568.302210984931,0.0
30.917897939682007,88.032753,0.0,0.0,6560.024453768563,0.0
31.072321891784668,88.135623,0.0,0.0,6567.690120154791,0.0
31.225902795791626,88.064914,0.0,0.0,6562.421027080972,0.0
31.444237232208252,90.0963,0.0,0.0,6713.7958436227555,0.0
31.597310543060303,89.222326,0.0,0.0,6648.6690514167,0.0
31.750625133514404,87.856378,0.0,0.0,6546.881341987958,0.0
31.90368413925171,87.056803,0.0,0.0,6487.298614265902,0.0
32.0564444065094,87.60366,0.0,0.0,6528.049302736529,0.0
32.210254192352295,87.364816,0.0,0.0,6510.251126180174,0.0
32.36375093460083,84.59923,0.0,0.0,6304.16519599235,0.0
32.516884326934814,83.82439,0.0,0.0,6246.4256709344645,0.0
32.66994285583496,85.676198,0.0,0.0,6384.418694550168,0.0
32.82320284843445,85.333073,0.0,0.0,6358.84970671334,0.0
33.041306257247925,84.881896,0.0,0.0,6325.228900228078,0.0
33.194644927978516,84.789916,0.0,0.0,6318.374734832869,0.0
33.347716331481934,84.580671,0.0,0.0,6302.782216479741,0.0
33.50060486793518,85.678217,0.0,0.0,6384.569146386794,0.0
33.65390968322754,86.242564,0.0,0.0,6426.623154630872,0.0
33.80693244934082,86.140208,0.0,0.0,6418.995790495276,0.0
33.95980739593506,87.583076,0.0,0.0,6526.515424279309,0.0
34.113487005233765,87.197156,0.0,0.0,6497.757438746375,0.0
34.26695990562439,87.991473,0.0,0.0,6556.948350838424,0.0
34.42000102996826,88.013496,0.0,0.0,6558.589460693814,0.0
34.63786959648132,83.149917,0.0,0.0,6196.1652937154695,0.0
34.792529344558716,88.15631,0.0,0.0,6569.231673965737,0.0
34.97731280326843,133.640932,0.0,0.0,9958.65461511151,0.0
35.15496897697449,146.091906,0.0,0.0,10886.476262507187,0.0
35.3363733291626,150.391612,0.0,0.0,11206.881742772192,0.0
35.51258087158203,152.527,0.0,0.0,11366.006580073186,0.0
35.69288611412048,154.308361,0.0,0.0,11498.750034330373,0.0
35.87290978431702,155.966852,0.0,0.0,11622.33746225456,0.0
36.03967475891113,153.063926,0.0,0.0,11406.017230312244,0.0
36.22062635421753,148.023451,0.0,0.0,11030.411127676682,0.0
36.49121952056885,148.714014,0.0,0.0,11081.870499472854,0.0
36.66411113739014,144.683245,0.0,0.0,10781.505665858118,0.0
36.844932317733765,148.000452,0.0,0.0,11028.69728825589,0.0
37.02212405204773,151.418709,0.0,0.0,11283.418954284733,0.0
37.20347476005554,153.827312,0.0,0.0,11462.903226228611,0.0
37.3840115070343,151.908103,0.0,0.0,11319.887615074287,0.0
37.567386627197266,152.412354,0.0,0.0,11357.463389750299,0.0
37.747775077819824,151.908671,0.0,0.0,11319.929941296776,0.0
37.928340435028076,152.645129,0.0,0.0,11374.809316580808,0.0
38.109174489974976,153.626462,0.0,0.0,11447.936286463142,0.0
38.38898992538452,154.71075,0.0,0.0,11528.735256761478,0.0
38.5688693523407,154.138881,0.0,0.0,11486.120724141418,0.0
38.74898862838745,156.259719,0.0,0.0,11644.161324581139,0.0
38.92638874053955,155.53269,0.0,0.0,11589.984579494012,0.0
39.10720920562744,155.737333,0.0,0.0,11605.23416602339,0.0
39.287728786468506,155.047226,0.0,0.0,11553.808774434,0.0
39.46817970275879,154.55985,0.0,0.0,11517.490490963075,0.0
39.64871954917908,154.445538,0.0,0.0,11508.972189651297,0.0
39.82920551300049,153.552422,0.0,0.0,11442.418973940188,0.0
40.00923442840576,153.96194,0.0,0.0,11472.93543517432,0.0
40.2814564704895,149.914173,0.0,0.0,11171.30394464082,0.0
40.46176886558533,151.41481,0.0,0.0,11283.128408613107,0.0
40.64021372795105,152.730497,0.0,0.0,11381.170768977614,0.0
40.82084774971008,150.935258,0.0,0.0,11247.393153953362,0.0
41.00141882896423,150.009957,0.0,0.0,11178.441576497906,0.0
41.18194842338562,150.40943,0.0,0.0,11208.20950444877,0.0
41.363667249679565,149.745507,0.0,0.0,11158.735292101697,0.0
41.54196310043335,153.184736,0.0,0.0,11415.019749570725,0.0
41.722806453704834,154.081557,0.0,0.0,11481.849054461978,0.0
41.895843267440796,155.033832,0.0,0.0,11552.810680377646,0.0
42.16977047920227,154.061542,0.0,0.0,11480.357576745246,0.0
42.34789276123047,154.948767,0.0,0.0,11546.471806934034,0.0
42.52393674850464,153.304323,0.0,0.0,11423.931133318465,0.0
42.704941749572754,154.708343,0.0,0.0,11528.555891941887,0.0
42.876803159713745,155.122298,0.0,0.0,11559.402989530206,0.0
43.0575647354126,153.460056,0.0,0.0,11435.536044598006,0.0
43.23856449127197,152.424476,0.0,0.0,11358.36669691404,0.0
43.41903567314148,152.627496,0.0,0.0,11373.495340733734,0.0
43.597952365875244,151.876617,0.0,0.0,11317.541341410082,0.0
43.77908229827881,154.619456,0.0,0.0,11521.932210712444,0.0
44.04853272438049,154.697872,0.0,0.0,11527.77561399175,0.0
44.221747159957886,155.406006,0.0,0.0,11580.544341519162,0.0
44.402164697647095,154.897046,0.0,0.0,11542.61766159368,0.0
44.58266830444336,154.889195,0.0,0.0,11542.032620796574,0.0
44.76321268081665,154.98474,0.0,0.0,11549.152442852297,0.0
44.944416761398315,192.631779,0.0,0.0,14354.534394862574,0.0
45.12902045249939,217.669023,0.0,0.0,16220.259676621858,0.0
45.30524969100952,223.444279,0.0,0.0,16650.620187859913,0.0
45.48908972740173,224.538901,0.0,0.0,16732.18922714275,0.0
45.67218327522278,224.190744,0.0,0.0,16706.245264743313,0.0
45.941372871398926,224.209796,0.0,0.0,16707.66498162861,0.0
46.11438274383545,222.602029,0.0,0.0,16587.857404601433,0.0
46.289037227630615,223.967473,0.0,0.0,16689.60755695952,0.0
46.47201442718506,226.363144,0.0,0.0,16868.128162161815,0.0
46.65308666229248,226.175615,0.0,0.0,16854.15387663889,0.0
46.83216333389282,226.616435,0.0,0.0,16887.002900225718,0.0
47.00749659538269,227.159576,0.0,0.0,16927.476679818228,0.0
47.18260478973389,225.095285,0.0,0.0,16773.64984857402,0.0
47.35886478424072,227.784446,0.0,0.0,16974.04074081524,0.0
47.53879737854004,226.058788,0.0,0.0,16845.44816256381,0.0
47.82347822189331,226.474607,0.0,0.0,16876.43416169917,0.0
47.99868178367615,227.604602,0.0,0.0,16960.63912610186,0.0
48.18274641036987,229.362352,0.0,0.0,17091.623135923885,0.0
48.36593461036682,227.373176,0.0,0.0,16943.39372404977,0.0
48.545295000076294,227.071225,0.0,0.0,16920.892940235364,0.0
48.728840351104736,228.123431,0.0,0.0,16999.301224143084,0.0
48.9125075340271,226.972294,0.0,0.0,16913.520800240654,0.0
49.09529948234558,227.79703,0.0,0.0,16974.97847529375,0.0
49.27926969528198,228.362917,0.0,0.0,17017.14724125373,0.0
49.463300704956055,228.25344,0.0,0.0,17008.989234459084,0.0
49.736034631729126,228.310954,0.0,0.0,17013.275062558023,0.0
49.910916805267334,226.771584,0.0,0.0,16898.56429299481,0.0
50.09358811378479,228.04256,0.0,0.0,16993.274879180306,0.0
50.27569794654846,228.306415,0.0,0.0,17012.9368253681,0.0
50.45603156089783,225.920969,0.0,0.0,16835.17816668859,0.0
50.63588857650757,226.764122,0.0,0.0,16898.00823969867,0.0
50.81834554672241,225.788851,0.0,0.0,16825.3329979162,0.0
51.001993894577026,224.926014,0.0,0.0,16761.03611264651,0.0
51.18536067008972,226.378203,0.0,0.0,16869.250328683735,0.0
51.369128465652466,226.742889,0.0,0.0,16896.42599906118,0.0
51.64604473114014,225.691729,0.0,0.0,16818.09566097868,0.0
51.81730628013611,227.305591,0.0,0.0,16938.357425199636,0.0
51.99224805831909,227.884169,0.0,0.0,16981.471899063843,0.0
52.175440073013306,228.161233,0.0,0.0,17002.118153478477,0.0
52.35901594161987,228.07119,0.0,0.0,16995.408329444115,0.0
52.54262375831604,228.595864,0.0,0.0,17034.505985179774,0.0
52.72615694999695,226.719355,0.0,0.0,16894.672292511812,0.0
52.91004228591919,228.126986,0.0,0.0,16999.56613562362,0.0
53.08440017700195,227.936637,0.0,0.0,16985.381709348207,0.0
53.26906633377075,228.062736,0.0,0.0,16994.778354294613,0.0
53.5462543964386,226.470691,0.0,0.0,16876.14234922159,0.0
53.722229957580566,227.179014,0.0,0.0,16928.925160650502,0.0
53.90594792366028,227.992354,0.0,0.0,16989.533628605925,0.0
54.08919072151184,227.78065,0.0,0.0,16973.75787049734,0.0
54.27135467529297,227.079122,0.0,0.0,16921.48140886035,0.0
54.44973373413086,228.352729,0.0,0.0,17016.388051896844,0.0
54.63323998451233,226.828422,0.0,0.0,16902.799746927547,0.0
54.81743669509888,224.79568,0.0,0.0,16751.323883981375,0.0
55.002219676971436,275.11006,0.0,0.0,20500.6507189175,0.0
55.17741346359253,289.011136,0.0,0.0,21536.531063289956,0.0
55.45568490028381,292.56965,0.0,0.0,21801.704400071525,0.0
55.627169370651245,292.496807,0.0,0.0,21796.276285591386,0.0
55.810866594314575,292.89391,0.0,0.0,21825.86760588856,0.0
55.99609875679016,292.557762,0.0,0.0,21800.818530119162,0.0
56.18430495262146,289.378361,0.0,0.0,21563.895934862645,0.0
56.363834619522095,292.100381,0.0,0.0,21766.73541397841,0.0
56.54757642745972,292.990183,0.0,0.0,21833.04167704634,0.0
56.72979712486267,290.488666,0.0,0.0,21646.633639897747,0.0
56.913330078125,288.402329,0.0,0.0,21491.1639848842,0.0
57.09637093544006,289.463102,0.0,0.0,21570.21066447512,0.0
57.374781131744385,292.653555,0.0,0.0,21807.956832638225,0.0
57.54995155334473,293.9874,0.0,0.0,21907.3522907984,0.0
57.73183846473694,294.14698,0.0,0.0,21919.24387281371,0.0
57.91554093360901,295.56961,0.0,0.0,22025.255411367598,0.0
58.09810733795166,295.018903,0.0,0.0,21984.217828607223,0.0
58.278889179229736,293.01486,0.0,0.0,21834.88055766667,0.0
58.462648153305054,289.913545,0.0,0.0,21603.77677475033,0.0
58.64380884170532,291.269807,0.0,0.0,21704.842702856855,0.0
58.827040910720825,293.054768,0.0,0.0,21837.854421904463,0.0
59.01031708717346,292.842383,0.0,0.0,21822.02791703969,0.0
59.282920360565186,292.150798,0.0,0.0,21770.492387850234,0.0
59.45791697502136,293.359406,0.0,0.0,21860.55543557771,0.0
59.64152503013611,293.911854,0.0,0.0,21901.72275417146,0.0
59.82443451881409,294.490453,0.0,0.0,21944.83879291361,0.0
60.00765132904053,294.231068,0.0,0.0,21925.50994217392,0.0
60.18847703933716,294.717316,0.0,0.0,21961.744169343845,0.0
60.372594356536865,294.392452,0.0,0.0,21937.535954656425,0.0
60.54964566230774,294.605719,0.0,0.0,21953.428184394845,0.0
60.73266625404358,294.751287,0.0,0.0,21964.27562023144,0.0
60.915871143341064,294.648603,0.0,0.0,21956.623814192717,0.0
61.18870210647583,295.469906,0.0,0.0,22017.825668960944,0.0
61.365068435668945,295.085121,0.0,0.0,21989.15226135499,0.0
61.54713034629822,294.991585,0.0,0.0,21982.182145955925,0.0
61.73080635070801,293.93771,0.0,0.0,21903.649491510645,0.0
61.91419339179993,296.675521,0.0,0.0,22107.66568432239,0.0
62.09630346298218,295.650299,0.0,0.0,22031.26819405486,0.0
62.27691030502319,297.082731,0.0,0.0,22138.010158018667,0.0
62.4605655670166,297.894334,0.0,0.0,22198.489188212712,0.0
62.64357852935791,295.411352,0.0,0.0,22013.462342144783,0.0
62.82668209075928,292.980084,0.0,0.0,21832.289119791214,0.0
63.10428190231323,295.100558,0.0,0.0,21990.30259567991,0.0
63.28504467010498,294.710164,0.0,0.0,21961.21121662688,0.0
63.463212966918945,294.869147,0.0,0.0,21973.058311397774,0.0
63.64686870574951,297.061941,0.0,0.0,22136.460928853994,0.0
63.83002781867981,297.644259,0.0,0.0,22179.854100028246,0.0
64.0132646560669,296.852209,0.0,0.0,22120.832120236166,0.0
